module,type,name,res_id,src,value,comments
mail,model,"ir.ui.view,arch_db",mail.res_partner_opt_out_search,Partners that did not ask not to be included in mass mailing campaigns,Partners that did not ask not to be included in mass mailing campaigns,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_needaction_partner_ids,Partners with Need Action,Partners with Need Action,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_auto_delete,"Permanently delete this email after sending it, to save space",永久刪除已發送的郵件以節省空間,
mail,model,"ir.model.fields,help",mail.field_mail_mail_auto_delete,"Permanently delete this email after sending it, to save space",永久刪除已發送的郵件以節省空間,
mail,model,"ir.model.fields,help",mail.field_mail_template_auto_delete,"Permanently delete this email after sending it, to save space",永久刪除已發送的郵件以節省空間,
mail,code,addons/mail/static/src/js/client_action.js,128,Permission denied,Permission denied,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,130,Permission granted,Permission granted,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_image,Photo,照片,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_copyvalue,Placeholder Expression,Placeholder Expression,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_copyvalue,Placeholder Expression,Placeholder Expression,
mail,code,addons/mail/static/src/js/chatter.js,188,Please complete partner's informations,請完成夥伴的資訊,openerp-web
mail,code,addons/mail/static/src/js/many2many_tags_email.js,67,Please complete partner's informations and Email,Please complete partner's informations and Email,openerp-web
mail,model,"ir.ui.view,arch_db",mail.view_server_action_form_template,Please set the Base Model before setting the action details.,Please set the Base Model before setting the action details.,
mail,code,addons/mail/static/src/js/composer.js,647,"Please, wait while the file is uploading.",檔案上傳中，請稍候。,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_alias_alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin_alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_mail_channel_alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_res_users_alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
","Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",
mail,model,"ir.model.fields,help",mail.field_res_partner_notify_email,"Policy to receive emails for new messages pushed to your personal Inbox:
- Never: no emails are sent
- All Messages: for every notification you receive in your Inbox","Policy to receive emails for new messages pushed to your personal Inbox:
- Never: no emails are sent
- All Messages: for every notification you receive in your Inbox",
mail,model,"ir.model.fields,help",mail.field_res_users_notify_email,"Policy to receive emails for new messages pushed to your personal Inbox:
- Never: no emails are sent
- All Messages: for every notification you receive in your Inbox","Policy to receive emails for new messages pushed to your personal Inbox:
- Never: no emails are sent
- All Messages: for every notification you receive in your Inbox",
mail,model,"ir.ui.view,arch_db",mail.message_user_assigned,Powered by,Powered by,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Preferred reply address,Preferred reply address,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_reply_to,Preferred response address (placeholders may be used here),首選的回覆地址（佔位符可以用在這裡）,
mail,model,"ir.model.fields,help",mail.field_mail_template_reply_to,Preferred response address (placeholders may be used here),首選的回覆地址（佔位符可以用在這裡）,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Preview,Preview,
mail,model,"ir.ui.view,arch_db",mail.email_template_preview_form,Preview of,Preview of,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_public,Privacy,隱私,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_form,Privacy,隱私,
mail,code,addons/mail/static/src/xml/client_action.xml,53,Private Channels,私人頻道,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,142,Public Channels,公開頻道,openerp-web
mail,code,addons/mail/wizard/mail_compose_message.py,179,Re:,Re:,
mail,selection,"mail.notification,email_status",0,Ready to Send,Ready to Send,
mail,model,"ir.ui.view,arch_db",mail.view_mail_search,Received,已接收,
mail,selection,"mail.mail,state",0,Received,已接收,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_partner_id,Recipient,Recipient,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_partner_ids,Recipients,收件者,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_partner_ids,Recipients,收件者,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_partner_ids,Recipients,收件者,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_partner_ids,Recipients,收件者,
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Recipients,收件者,
mail,model,"ir.ui.view,arch_db",mail.view_message_form,Recipients,收件者,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_force_thread_id,Record Thread ID,Record Thread ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_references,References,參照,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_res_id,Related Document ID,相關文件 ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers_res_id,Related Document ID,相關文件 ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_res_id,Related Document ID,相關文件 ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_res_id,Related Document ID,相關文件 ID,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_res_id,Related Document ID,相關文件 ID,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_model,Related Document Model,相關文件模型,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_model,Related Document Model,相關文件模型,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers_res_model,Related Document Model,相關文件模型,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_model,Related Document Model,相關文件模型,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_model,Related Document Model,相關文件模型,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_model,Related Document Model,相關文件模型,
